year;area;information;price_per_square_meter;observations
2013;Punkalaidun;block_of_flats;;3
2013;Punkalaidun;single_family_houses;768;6
2013;Puolanka;block_of_flats;;2
2013;Puolanka;single_family_houses;568;15
2013;Puumala;block_of_flats;856;6
2013;Puumala;single_family_houses;1012;5
2013;Pyhtaa;block_of_flats;;3
2013;Pyhtaa;single_family_houses;1316;25
2013;Pyhajoki;block_of_flats;;
2013;Pyhajoki;single_family_houses;894;9
2013;Pyhajarvi;block_of_flats;966;12
2013;Pyhajarvi;single_family_houses;871;7
2013;Pyhanta;block_of_flats;;
2013;Pyhanta;single_family_houses;;7
2013;Pyharanta;block_of_flats;;
2013;Pyharanta;single_family_houses;;5
2013;Palkane;block_of_flats;1585;5
2013;Palkane;single_family_houses;1380;22
2013;Poytya;block_of_flats;;4
2013;Poytya;single_family_houses;1193;36
2013;Porvoo;block_of_flats;2251;317
2013;Porvoo;single_family_houses;2420;159
2013;Raahe;block_of_flats;1388;74
2013;Raahe;single_family_houses;1169;72
2013;Raisio;block_of_flats;1433;233
2013;Raisio;single_family_houses;1946;127
2013;Rantasalmi;block_of_flats;811;16
2013;Rantasalmi;single_family_houses;811;15
2013;Ranua;block_of_flats;;2
2013;Ranua;single_family_houses;839;13
2013;Rauma;block_of_flats;1408;320
2013;Rauma;single_family_houses;1659;138
2013;Rautalampi;block_of_flats;694;5
2013;Rautalampi;single_family_houses;1101;9
2013;Rautavaara;block_of_flats;;
2013;Rautavaara;single_family_houses;;6
2013;Rautjarvi;block_of_flats;;3
2013;Rautjarvi;single_family_houses;762;5
2013;Reisjarvi;block_of_flats;;1
2013;Reisjarvi;single_family_houses;930;6
2013;Riihimaki;block_of_flats;1588;381
2013;Riihimaki;single_family_houses;1990;85
2013;Ristiina;block_of_flats;;
2013;Ristiina;single_family_houses;;
2013;Ristijarvi;block_of_flats;;
2013;Ristijarvi;single_family_houses;606;5
2013;Rovaniemi;block_of_flats;1451;477
2013;Rovaniemi;single_family_houses;1558;226
2013;Ruokolahti;block_of_flats;1301;10
2013;Ruokolahti;single_family_houses;1336;11
2013;Ruotsinpyhtaa;block_of_flats;;
2013;Ruotsinpyhtaa;single_family_houses;;
2013;Ruovesi;block_of_flats;645;15
2013;Ruovesi;single_family_houses;;5
2013;Rusko;block_of_flats;;1
2013;Rusko;single_family_houses;1860;12
2013;Raakkyla;block_of_flats;;
2013;Raakkyla;single_family_houses;494;9
2013;Raasepori;block_of_flats;1519;194
2013;Raasepori;single_family_houses;1710;49
2013;Saarijarvi;block_of_flats;1021;33
2013;Saarijarvi;single_family_houses;896;17
2013;Salla;block_of_flats;;1
2013;Salla;single_family_houses;760;7
2013;Salo;block_of_flats;1230;261
2013;Salo;single_family_houses;1299;264
2013;Sauvo;block_of_flats;;3
2013;Sauvo;single_family_houses;1306;11
2013;Savitaipale;block_of_flats;1301;7
2013;Savitaipale;single_family_houses;1051;14
2013;Savonlinna;block_of_flats;1410;283
2013;Savonlinna;single_family_houses;1211;138
2013;Savukoski;block_of_flats;;
2013;Savukoski;single_family_houses;;
2013;Seinajoki;block_of_flats;1766;326
2013;Seinajoki;single_family_houses;1844;442
2013;Sievi;block_of_flats;;
2013;Sievi;single_family_houses;973;13
2013;Siikainen;block_of_flats;;
2013;Siikainen;single_family_houses;;1
2013;Siikajoki;block_of_flats;;
2013;Siikajoki;single_family_houses;708;11
2013;Siilinjarvi;block_of_flats;1605;65
2013;Siilinjarvi;single_family_houses;1653;152
2013;Simo;block_of_flats;;
2013;Simo;single_family_houses;;1
2013;Sipoo;block_of_flats;2397;71
2013;Sipoo;single_family_houses;2366;34
2013;Siuntio;block_of_flats;1481;12
2013;Siuntio;single_family_houses;1948;23
2013;Sodankyla;block_of_flats;1097;16
2013;Sodankyla;single_family_houses;1184;33
2013;Soini;block_of_flats;;
2013;Soini;single_family_houses;769;10
2013;Somero;block_of_flats;1019;21
2013;Somero;single_family_houses;1185;35
2013;Sonkajarvi;block_of_flats;;1
2013;Sonkajarvi;single_family_houses;925;9
2013;Sotkamo;block_of_flats;1346;31
2013;Sotkamo;single_family_houses;1601;35
2013;Sulkava;block_of_flats;;
2013;Sulkava;single_family_houses;622;5
2013;Suomenniemi;block_of_flats;;
2013;Suomenniemi;single_family_houses;;
2013;Suomussalmi;block_of_flats;854;18
2013;Suomussalmi;single_family_houses;749;22
2013;Suonenjoki;block_of_flats;903;41
2013;Suonenjoki;single_family_houses;1042;18
2013;Sysma;block_of_flats;749;9
2013;Sysma;single_family_houses;1173;21
2013;Sakyla;block_of_flats;868;16
2013;Sakyla;single_family_houses;1379;14
2013;Vaala;block_of_flats;;3
2013;Vaala;single_family_houses;686;11
2013;Sastamala;block_of_flats;1366;115
2013;Sastamala;single_family_houses;1204;64
2013;Siikalatva;block_of_flats;;
2013;Siikalatva;single_family_houses;869;19
2013;Taipalsaari;block_of_flats;;3
2013;Taipalsaari;single_family_houses;1505;28
2013;Taivalkoski;block_of_flats;;2
2013;Taivalkoski;single_family_houses;977;6
2013;Taivassalo;block_of_flats;;1
2013;Taivassalo;single_family_houses;;2
2013;Tammela;block_of_flats;959;6
2013;Tammela;single_family_houses;1808;5
2013;Tampere;block_of_flats;2299;3090
2013;Tampere;single_family_houses;2308;867
2013;Tarvasjoki;block_of_flats;;1
2013;Tarvasjoki;single_family_houses;;2
2013;Tervo;block_of_flats;;
2013;Tervo;single_family_houses;;5
2013;Tervola;block_of_flats;;
2013;Tervola;single_family_houses;1152;7
2013;Teuva;block_of_flats;;1
2013;Teuva;single_family_houses;1002;21
2013;Tohmajarvi;block_of_flats;;2
2013;Tohmajarvi;single_family_houses;671;16
2013;Toholampi;block_of_flats;;2
2013;Toholampi;single_family_houses;;2
2013;Toivakka;block_of_flats;;
2013;Toivakka;single_family_houses;1099;7
2013;Tornio;block_of_flats;1454;92
2013;Tornio;single_family_houses;1458;45
2013;Turku;block_of_flats;1854;2837
2013;Turku;single_family_houses;2149;661
2013;Pello;block_of_flats;;
2013;Pello;single_family_houses;;5
2013;Tuusniemi;block_of_flats;;5
2013;Tuusniemi;single_family_houses;847;14
2013;Tuusula;block_of_flats;2218;136
2013;Tuusula;single_family_houses;2486;172
2013;Tyrnava;block_of_flats;;1
2013;Tyrnava;single_family_houses;1097;22
2013;Taysa;block_of_flats;;
2013;Taysa;single_family_houses;;
2013;Ulvila;block_of_flats;1009;45
2013;Ulvila;single_family_houses;1227;89
2013;Urjala;block_of_flats;936;9
2013;Urjala;single_family_houses;1313;14
2013;Utajarvi;block_of_flats;;
2013;Utajarvi;single_family_houses;;4
2013;Uurainen;block_of_flats;;1
2013;Uurainen;single_family_houses;1159;9
2013;Uusikaarlepyy;block_of_flats;1098;9
2013;Uusikaarlepyy;single_family_houses;1081;8
2013;Uusikaupunki;block_of_flats;1028;168
2013;Uusikaupunki;single_family_houses;1219;76
2013;Vaasa;block_of_flats;1805;747
2013;Vaasa;single_family_houses;1895;202
2013;Valkeakoski;block_of_flats;1138;204
2013;Valkeakoski;single_family_houses;1613;71
2013;Valtimo;block_of_flats;;6
2013;Valtimo;single_family_houses;551;6
2013;Varkaus;block_of_flats;837;145
2013;Varkaus;single_family_houses;957;105
2013;Varpaisjarvi;block_of_flats;;
2013;Varpaisjarvi;single_family_houses;;
2013;Vehmaa;block_of_flats;;4
2013;Vehmaa;single_family_houses;1131;8
2013;Vesanto;block_of_flats;;1
2013;Vesanto;single_family_houses;;1
2013;Vesilahti;block_of_flats;;
2013;Vesilahti;single_family_houses;1482;8
2013;Veteli;block_of_flats;;
2013;Veteli;single_family_houses;805;5
2013;Vierema;block_of_flats;;
2013;Vierema;single_family_houses;978;10
2013;Vihanti;block_of_flats;;
2013;Vihanti;single_family_houses;;
2013;Vihti;block_of_flats;2177;123
2013;Vihti;single_family_houses;2005;235
2013;Viitasaari;block_of_flats;1186;32
2013;Viitasaari;single_family_houses;1081;19
2013;Vimpeli;block_of_flats;;
2013;Vimpeli;single_family_houses;;4
2013;Virolahti;block_of_flats;;2
2013;Virolahti;single_family_houses;870;6
2013;Virrat;block_of_flats;818;18
2013;Virrat;single_family_houses;1165;17
2013;Vahakyra;block_of_flats;;
2013;Vahakyra;single_family_houses;;
2013;Vayri-Maksamaa;block_of_flats;;
2013;Vayri-Maksamaa;single_family_houses;;
2013;Yli-Ii;block_of_flats;;
2013;Yli-Ii;single_family_houses;;
2013;Ylitornio;block_of_flats;;
2013;Ylitornio;single_family_houses;971;7
2013;Ylivieska;block_of_flats;1367;65
2013;Ylivieska;single_family_houses;1492;93
2013;Ylamaa;block_of_flats;;
2013;Ylamaa;single_family_houses;;
2013;Ylojarvi;block_of_flats;1328;75
2013;Ylojarvi;single_family_houses;1916;196
2013;Ypaja;block_of_flats;;3
2013;Ypaja;single_family_houses;;4
2013;ahtari;block_of_flats;1036;10
2013;ahtari;single_family_houses;1010;20
2013;aanekoski;block_of_flats;847;133
2013;aanekoski;single_family_houses;1059;57
2013;Halsua;block_of_flats;;
2013;Halsua;single_family_houses;;5
2013;Kuhmalahti;block_of_flats;;
2013;Kuhmalahti;single_family_houses;;
2013;Lappajarvi;block_of_flats;;
2013;Lappajarvi;single_family_houses;;6
2013;Lumijoki;block_of_flats;;
2013;Lumijoki;single_family_houses;;4
2013;Utsjoki;block_of_flats;;
2013;Utsjoki;single_family_houses;;
2013;Voyri;block_of_flats;;5
2013;Voyri;single_family_houses;1494;8
2013;Hailuoto;block_of_flats;;
2013;Hailuoto;single_family_houses;;
2013;Parainen;block_of_flats;1050;155
2013;Parainen;single_family_houses;1696;39
2013;Lestijarvi;block_of_flats;;
2013;Lestijarvi;single_family_houses;;1
2014;Alajarvi;block_of_flats;;3
2014;Alajarvi;single_family_houses;1106;32
2014;Alavieska;block_of_flats;;
2014;Alavieska;single_family_houses;860;5
2014;Alavus;block_of_flats;1172;18
2014;Alavus;single_family_houses;1065;38
2014;Artjarvi;block_of_flats;;
2014;Artjarvi;single_family_houses;;
2014;Asikkala;block_of_flats;1280;31
2014;Asikkala;single_family_houses;1394;35
2014;Askola;block_of_flats;;
2014;Askola;single_family_houses;1705;11
2014;Aura;block_of_flats;;3
2014;Aura;single_family_houses;1379;24
2014;Akaa;block_of_flats;1125;91
2014;Akaa;single_family_houses;1274;58
2014;Enonkoski;block_of_flats;;
2014;Enonkoski;single_family_houses;749;5
2014;Enontekio;block_of_flats;;
2014;Enontekio;single_family_houses;;
2014;Espoo;block_of_flats;3240;2026
2014;Espoo;single_family_houses;3307;1415
2014;Eura;block_of_flats;944;24
2014;Eura;single_family_houses;1272;24
2014;Eurajoki;block_of_flats;2390;11
2014;Eurajoki;single_family_houses;1208;26
2014;Evijarvi;block_of_flats;;
2014;Evijarvi;single_family_houses;;4
2014;Forssa;block_of_flats;1159;162
2014;Forssa;single_family_houses;1535;39
2014;Haapajarvi;block_of_flats;1069;19
2014;Haapajarvi;single_family_houses;1090;16
2014;Haapavesi;block_of_flats;;4
2014;Haapavesi;single_family_houses;1271;19
2014;Hamina;block_of_flats;976;109
2014;Hamina;single_family_houses;1316;82
2014;Hankasalmi;block_of_flats;;
2014;Hankasalmi;single_family_houses;817;20
2014;Hanko;block_of_flats;1437;79
2014;Hanko;single_family_houses;1504;22
2014;Harjavalta;block_of_flats;763;35
2014;Harjavalta;single_family_houses;883;33
2014;Hartola;block_of_flats;790;5
2014;Hartola;single_family_houses;808;8
2014;Hattula;block_of_flats;1656;19
2014;Hattula;single_family_houses;1905;42
2014;Haukipudas;block_of_flats;;
2014;Haukipudas;single_family_houses;;
2014;Hausjarvi;block_of_flats;924;8
2014;Hausjarvi;single_family_houses;1425;23
2014;Heinavesi;block_of_flats;;6
2014;Heinavesi;single_family_houses;770;9
2014;Helsinki;block_of_flats;4125;8818
2014;Helsinki;single_family_houses;3371;943
2014;Vantaa;block_of_flats;2407;1843
2014;Vantaa;single_family_houses;2892;861
2014;Himanka;block_of_flats;;
2014;Himanka;single_family_houses;;
2014;Hirvensalmi;block_of_flats;;
2014;Hirvensalmi;single_family_houses;1076;10
2014;Hollola;block_of_flats;1194;129
2014;Hollola;single_family_houses;1797;83
2014;Honkajoki;block_of_flats;;
2014;Honkajoki;single_family_houses;620;7
2014;Huittinen;block_of_flats;985;35
2014;Huittinen;single_family_houses;1182;44
2014;Humppila;block_of_flats;665;12
2014;Humppila;single_family_houses;;5
2014;Hyrynsalmi;block_of_flats;;
2014;Hyrynsalmi;single_family_houses;486;6
2014;Hyvinkaa;block_of_flats;1940;479
2014;Hyvinkaa;single_family_houses;2119;210
2014;Hameenkyro;block_of_flats;951;22
2014;Hameenkyro;single_family_houses;1272;31
2014;Hameenlinna;block_of_flats;1924;553
2014;Hameenlinna;single_family_houses;1887;278
2014;Heinola;block_of_flats;943;172
2014;Heinola;single_family_houses;1295;54
2014;Ii;block_of_flats;;2
2014;Ii;single_family_houses;1092;28
2014;Iisalmi;block_of_flats;1398;133
2014;Iisalmi;single_family_houses;1510;84
2014;Iitti;block_of_flats;810;14
2014;Iitti;single_family_houses;1308;26
2014;Ikaalinen;block_of_flats;1038;28
2014;Ikaalinen;single_family_houses;1187;17
2014;Ilmajoki;block_of_flats;;3
2014;Ilmajoki;single_family_houses;1512;31
2014;Ilomantsi;block_of_flats;690;10
2014;Ilomantsi;single_family_houses;771;28
2014;Inari;block_of_flats;;
2014;Inari;single_family_houses;1459;17
2014;Inkoo;block_of_flats;1349;12
2014;Inkoo;single_family_houses;1921;15
2014;Isojoki;block_of_flats;;
2014;Isojoki;single_family_houses;;4
2014;Isokyro;block_of_flats;;4
2014;Isokyro;single_family_houses;927;6
2014;Imatra;block_of_flats;1003;223
2014;Imatra;single_family_houses;1319;65
2014;Jalasjarvi;block_of_flats;687;12
2014;Jalasjarvi;single_family_houses;1030;26
2014;Janakkala;block_of_flats;1120;96
2014;Janakkala;single_family_houses;1624;80
2014;Joensuu;block_of_flats;2013;503
2014;Joensuu;single_family_houses;1688;329
2014;Jokioinen;block_of_flats;;4
2014;Jokioinen;single_family_houses;1130;15
2014;Joroinen;block_of_flats;974;10
2014;Joroinen;single_family_houses;789;9
2014;Joutsa;block_of_flats;707;13
2014;Joutsa;single_family_houses;798;20
2014;Juankoski;block_of_flats;828;5
2014;Juankoski;single_family_houses;834;7
2014;Juuka;block_of_flats;636;6
2014;Juuka;single_family_houses;1078;8
2014;Juupajoki;block_of_flats;;
2014;Juupajoki;single_family_houses;;3
2014;Juva;block_of_flats;990;18
2014;Juva;single_family_houses;1080;25
2014;Jyvaskyla;block_of_flats;1856;1421
2014;Jyvaskyla;single_family_houses;1893;550
2014;Jamijarvi;block_of_flats;;1
2014;Jamijarvi;single_family_houses;;4
2014;Jamsa;block_of_flats;941;104
2014;Jamsa;single_family_houses;1041;70
2014;Jarvenpaa;block_of_flats;2392;232
2014;Jarvenpaa;single_family_houses;2473;266
2014;Kaarina;block_of_flats;1588;145
2014;Kaarina;single_family_houses;2098;172
2014;Kaavi;block_of_flats;;4
2014;Kaavi;single_family_houses;920;13
2014;Kajaani;block_of_flats;1278;282
2014;Kajaani;single_family_houses;1447;113
2014;Kalajoki;block_of_flats;;3
2014;Kalajoki;single_family_houses;1261;37
2014;Kangasala;block_of_flats;1654;188
2014;Kangasala;single_family_houses;1959;130
2014;Kangasniemi;block_of_flats;1059;15
2014;Kangasniemi;single_family_houses;1153;14
2014;Kankaanpaa;block_of_flats;1128;34
2014;Kankaanpaa;single_family_houses;1227;31
2014;Kannonkoski;block_of_flats;;
2014;Kannonkoski;single_family_houses;823;12
2014;Kannus;block_of_flats;896;9
2014;Kannus;single_family_houses;978;15
2014;Karijoki;block_of_flats;;
2014;Karijoki;single_family_houses;;5
2014;Karjalohja;block_of_flats;;
2014;Karjalohja;single_family_houses;;
2014;Karkkila;block_of_flats;1473;34
2014;Karkkila;single_family_houses;1633;29
2014;Karstula;block_of_flats;;1
2014;Karstula;single_family_houses;1209;14
2014;Karttula;block_of_flats;;
2014;Karttula;single_family_houses;;
2014;Karvia;block_of_flats;;1
2014;Karvia;single_family_houses;;4
2014;Kaskinen;block_of_flats;666;19
2014;Kaskinen;single_family_houses;1058;6
2014;Kauhajoki;block_of_flats;1290;6
2014;Kauhajoki;single_family_houses;1322;50
2014;Kauhava;block_of_flats;1068;9
2014;Kauhava;single_family_houses;1084;74
2014;Kauniainen;block_of_flats;3653;68
2014;Kauniainen;single_family_houses;3635;37
2014;Kaustinen;block_of_flats;;3
2014;Kaustinen;single_family_houses;1115;7
2014;Keitele;block_of_flats;;1
2014;Keitele;single_family_houses;841;9
2014;Kemi;block_of_flats;850;160
2014;Kemi;single_family_houses;1026;105
2014;Keminmaa;block_of_flats;716;10
2014;Keminmaa;single_family_houses;1026;23
2014;Kempele;block_of_flats;1876;57
2014;Kempele;single_family_houses;1503;127
2014;Kerava;block_of_flats;2354;327
2014;Kerava;single_family_houses;2560;154
2014;Kerimaki;block_of_flats;;
2014;Kerimaki;single_family_houses;;
2014;Kesalahti;block_of_flats;;
2014;Kesalahti;single_family_houses;;
2014;Keuruu;block_of_flats;875;76
2014;Keuruu;single_family_houses;1230;25
2014;Kihnia;block_of_flats;;
2014;Kihnia;single_family_houses;;1
2014;Kiikoinen;block_of_flats;;
2014;Kiikoinen;single_family_houses;;
2014;Kiiminki;block_of_flats;;
2014;Kiiminki;single_family_houses;;
2014;Kinnula;block_of_flats;;
2014;Kinnula;single_family_houses;;
2014;Kirkkonummi;block_of_flats;2032;116
2014;Kirkkonummi;single_family_houses;2558;223
2014;Kitee;block_of_flats;972;26
2014;Kitee;single_family_houses;851;34
2014;Kittila;block_of_flats;;3
2014;Kittila;single_family_houses;1599;13
2014;Kiuruvesi;block_of_flats;836;22
2014;Kiuruvesi;single_family_houses;994;17
2014;Kivijarvi;block_of_flats;;1
2014;Kivijarvi;single_family_houses;;5
2014;Kokemaki;block_of_flats;711;20
2014;Kokemaki;single_family_houses;1046;20
2014;Kokkola;block_of_flats;1778;236
2014;Kokkola;single_family_houses;1777;112
2014;Kolari;block_of_flats;;13
2014;Kolari;single_family_houses;1970;19
2014;Konnevesi;block_of_flats;;1
2014;Konnevesi;single_family_houses;941;5
2014;Kontiolahti;block_of_flats;836;18
2014;Kontiolahti;single_family_houses;1763;69
2014;Korsnas;block_of_flats;;
2014;Korsnas;single_family_houses;;3
2014;Hameenkoski;block_of_flats;;1
2014;Hameenkoski;single_family_houses;;4
2014;Koski_Tl;block_of_flats;;2
2014;Koski_Tl;single_family_houses;985;7
2014;Kotka;block_of_flats;1253;487
2014;Kotka;single_family_houses;1447;145
2014;Kouvola;block_of_flats;1091;553
2014;Kouvola;single_family_houses;1276;282
2014;Kristiinankaupunki;block_of_flats;761;10
2014;Kristiinankaupunki;single_family_houses;873;18
2014;Kruunupyy;block_of_flats;;
2014;Kruunupyy;single_family_houses;941;11
2014;Kuhmo;block_of_flats;1009;23
2014;Kuhmo;single_family_houses;986;17
2014;Kuhmoinen;block_of_flats;804;14
2014;Kuhmoinen;single_family_houses;;5
2014;Kuopio;block_of_flats;1990;1068
2014;Kuopio;single_family_houses;1961;412
2014;Kuortane;block_of_flats;;
2014;Kuortane;single_family_houses;1028;7
2014;Kurikka;block_of_flats;926;16
2014;Kurikka;single_family_houses;1280;36
2014;Kustavi;block_of_flats;;
2014;Kustavi;single_family_houses;;1
2014;Kuusamo;block_of_flats;1260;45
2014;Kuusamo;single_family_houses;1533;46
2014;Outokumpu;block_of_flats;772;34
